Match Day,Match Date (UTC),Match Time(New York),Match Time(London),Match Time(Moscow),Match Time(Dubai),Match Time(Shanghai),Fixture,Stadium,Home Team,Home Goal,Away Goal,Away Team,Last Update Time,Stage,Status,Note4,Likely Home Goal,Likely Away Goal,Projected Home Goal,Projected Away Goal,Win %,Draw %,Loss %,Guess Home,Guess Away,Dice Home,Dice Away,Match Time(Chicago),Match Time(Albuqerque),Match Time(San Francisco),,,,,,,,,,,,,,,,,,,,,
37,"Sunday, May 18, 2025",5/18/25 10:00 a.m.,5/18/25 3:00 p.m.,5/18/25 5:00 p.m.,5/18/25 6:00 p.m.,5/18/25 10:00 p.m.,Brighton vs Liverpool,American Express Stadium,Brighton,,,Liverpool,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,2,1.87,1.92,38.0%,21.3%,40.0%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
37,"Sunday, May 18, 2025",5/18/25 10:00 a.m.,5/18/25 3:00 p.m.,5/18/25 5:00 p.m.,5/18/25 6:00 p.m.,5/18/25 10:00 p.m.,Chelsea vs Man Utd,Stamford Bridge,Chelsea,,,Man Utd,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,2,1.48,1.59,35.4%,23.9%,40.4%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
37,"Sunday, May 18, 2025",5/18/25 10:00 a.m.,5/18/25 3:00 p.m.,5/18/25 5:00 p.m.,5/18/25 6:00 p.m.,5/18/25 10:00 p.m.,Crystal Palace vs Wolves,Selhurst Park,Crystal Palace,,,Wolves,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,0,1.50,0.73,55.5%,26.2%,18.2%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
37,"Sunday, May 18, 2025",5/18/25 10:00 a.m.,5/18/25 3:00 p.m.,5/18/25 5:00 p.m.,5/18/25 6:00 p.m.,5/18/25 10:00 p.m.,Everton vs Southampton,Goodison Park,Everton,,,Southampton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.72,1.25,48.2%,23.7%,27.9%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
37,"Sunday, May 18, 2025",5/18/25 10:00 a.m.,5/18/25 3:00 p.m.,5/18/25 5:00 p.m.,5/18/25 6:00 p.m.,5/18/25 10:00 p.m.,Leicester City vs Ipswich Town,King Power Stadium,Leicester City,,,Ipswich Town,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.92,1.22,53.2%,22.2%,24.2%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
37,"Sunday, May 18, 2025",5/18/25 10:00 a.m.,5/18/25 3:00 p.m.,5/18/25 5:00 p.m.,5/18/25 6:00 p.m.,5/18/25 10:00 p.m.,Man City vs Bournemouth,Etihad Stadium,Man City,,,Bournemouth,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,3,0,2.68,0.52,80.9%,12.1%,5.0%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
37,"Sunday, May 18, 2025",5/18/25 10:00 a.m.,5/18/25 3:00 p.m.,5/18/25 5:00 p.m.,5/18/25 6:00 p.m.,5/18/25 10:00 p.m.,West Ham vs Nott'm Forest,London Stadium,West Ham,,,Nott'm Forest,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.86,1.01,56.9%,22.5%,20.3%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
38,"Sunday, May 25, 2025",5/25/25 11:00 a.m.,5/25/25 4:00 p.m.,5/25/25 6:00 p.m.,5/25/25 7:00 p.m.,5/25/25 11:00 p.m.,Bournemouth vs Leicester City,Vitality Stadium,Bournemouth,,,Leicester City,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,2,1.41,1.51,35.4%,24.6%,39.9%,,,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
38,"Sunday, May 25, 2025",5/25/25 11:00 a.m.,5/25/25 4:00 p.m.,5/25/25 6:00 p.m.,5/25/25 7:00 p.m.,5/25/25 11:00 p.m.,Fulham vs Man City,Craven Cottage,Fulham,,,Man City,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,0.82,2.25,12.1%,18.0%,69.0%,,,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
38,"Sunday, May 25, 2025",5/25/25 11:00 a.m.,5/25/25 4:00 p.m.,5/25/25 6:00 p.m.,5/25/25 7:00 p.m.,5/25/25 11:00 p.m.,Ipswich Town vs West Ham,Portman Road,Ipswich Town,,,West Ham,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.09,1.81,22.7%,23.0%,54.0%,,,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
38,"Sunday, May 25, 2025",5/25/25 11:00 a.m.,5/25/25 4:00 p.m.,5/25/25 6:00 p.m.,5/25/25 7:00 p.m.,5/25/25 11:00 p.m.,Liverpool vs Crystal Palace,Anfield,Liverpool,,,Crystal Palace,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.99,1.04,59.0%,21.3%,19.2%,,,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
38,"Sunday, May 25, 2025",5/25/25 11:00 a.m.,5/25/25 4:00 p.m.,5/25/25 6:00 p.m.,5/25/25 7:00 p.m.,5/25/25 11:00 p.m.,Man Utd vs Aston Villa,Old Trafford,Man Utd,,,Aston Villa,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.56,1.31,43.2%,24.7%,32.0%,,,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
38,"Sunday, May 25, 2025",5/25/25 11:00 a.m.,5/25/25 4:00 p.m.,5/25/25 6:00 p.m.,5/25/25 7:00 p.m.,5/25/25 11:00 p.m.,Newcastle vs Everton,St. James' Park,Newcastle,,,Everton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,2.17,0.91,65.4%,19.3%,14.6%,,,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
38,"Sunday, May 25, 2025",5/25/25 11:00 a.m.,5/25/25 4:00 p.m.,5/25/25 6:00 p.m.,5/25/25 7:00 p.m.,5/25/25 11:00 p.m.,Nott'm Forest vs Chelsea,The City Ground,Nott'm Forest,,,Chelsea,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,0.97,1.79,20.2%,23.1%,56.4%,,,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
38,"Sunday, May 25, 2025",5/25/25 11:00 a.m.,5/25/25 4:00 p.m.,5/25/25 6:00 p.m.,5/25/25 7:00 p.m.,5/25/25 11:00 p.m.,Southampton vs Arsenal,St. Mary's Stadium,Southampton,,,Arsenal,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,0.92,2.27,13.7%,18.4%,67.1%,,,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
38,"Sunday, May 25, 2025",5/25/25 11:00 a.m.,5/25/25 4:00 p.m.,5/25/25 6:00 p.m.,5/25/25 7:00 p.m.,5/25/25 11:00 p.m.,Spurs vs Brighton,Tottenham Hotspur Stadium,Spurs,,,Brighton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.63,1.98,32.0%,21.6%,45.9%,,,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
38,"Sunday, May 25, 2025",5/25/25 11:00 a.m.,5/25/25 4:00 p.m.,5/25/25 6:00 p.m.,5/25/25 7:00 p.m.,5/25/25 11:00 p.m.,Wolves vs Brentford,Molineux Stadium,Wolves,,,Brentford,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,0.86,1.65,19.5%,24.4%,55.9%,0,3,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
